poscM Chromosome Start End GenDens
0.459 chr5H 256693182 256726525 33343
0.46 chr5H 129809854 129814045 4191
0.462 chr5H 88388194 88417601 29407
0.463 chr5H 44600402 44605017 4615
0.464 chr5H 90542706 90543350 644
0.465 chr5H 227958372 227962815 4443
0.466 chr5H 91751224 91752591 1367
0.467 chr5H 282390165 282423756 33591
0.468 chr5H 288211797 288217195 5398
0.469 chr5H 2178938142 2179202962 264820
0.47 chr5H 3079703424 3080484068 780644
0.471 chr5H 551566933 551760228 193295
0.472 chr5H 745390170 745556374 166204
0.473 chr5H 505637487 505665135 27648
0.474 chr5H 194971384 194990599 19215
0.475 chr5H 1731456924 1731518654 61730
0.476 chr5H 1372014160 1372158265 144105
0.477 chr5H 637845828 637881941 36113
0.478 chr5H 1461080419 1461145488 65069
0.479 chr5H 1210109288 1210164048 54760
0.48 chr5H 865934686 866020086 85400
0.481 chr5H 1139153144 1139190842 37698
0.482 chr5H 3296209220 3296396002 186782
0.483 chr5H 4512920164 4513198545 278381
0.484 chr5H 178151898758 178157953790 6055032
0.485 chr5H 17574480262 17574658541 178279
0.486 chr5H 10191842078 10191924914 82836
0.487 chr5H 5679864138 5680123825 259687
0.488 chr5H 1428797641 1428809678 12037
0.489 chr5H 3942305959 3942337591 31632
0.49 chr5H 4675920045 4675966470 46425
0.491 chr5H 2167701231 2167712401 11170
0.492 chr5H 3984017478 3984051054 33576
0.493 chr5H 2544235376 2544256506 21130
0.494 chr5H 1092937109 1092948029 10920
0.495 chr5H 1460038519 1460113634 75115
0.496 chr5H 1464683153 1464696209 13056
0.497 chr5H 1836261472 1836430418 168946
0.498 chr5H 2575460936 2575501828 40892
0.499 chr5H 2214860768 2214944970 84202
0.5 chr5H 2959776873 2959810749 33876
0.501 chr5H 742292130 742304102 11972
0.502 chr5H 3719958906 3719996057 37151
0.503 chr5H 2237876333 2237913937 37604
0.504 chr5H 3740374777 3740660288 285511
0.505 chr5H 1125673730 1125687125 13395
0.506 chr5H 3761447766 3761464066 16300
0.507 chr5H 2640177868 2640312486 134618
0.508 chr5H 1893969929 1893980789 10860
0.509 chr5H 3795930332 3795970044 39712
0.51 chr5H 1523204185 1523221930 17745
0.511 chr5H 1144725272 1144743409 18137
0.512 chr5H 3823980980 3824006047 25067
0.513 chr5H 2688020343 2688049745 29402
0.514 chr5H 4624175146 4624234729 59583
0.515 chr5H 3484793248 3484939939 146691
0.516 chr5H 4278323143 4278366673 43530
0.517 chr5H 3523838616 3523877777 39161
0.518 chr5H 4329044375 4329189347 144972
0.519 chr5H 7534142389 7534263269 120880
0.52 chr5H 10813663764 10813868709 204945
0.521 chr5H 15406514749 15406618854 104105
0.522 chr5H 29832637467 29833311526 674059
0.523 chr5H 15283608763 15283819593 210830
0.524 chr5H 9457022820 9457104050 81230
0.525 chr5H 7791983220 7792046813 63593
0.526 chr5H 6103158465 6103207294 48829
0.527 chr5H 15368453424 15368591319 137895
0.528 chr5H 17311596225 17311703144 106919
0.529 chr5H 6271351635 6271396987 45352
0.53 chr5H 6302934217 6303084848 150631
0.531 chr5H 6776301039 6776414346 113307
0.532 chr5H 5889960800 5889984328 23528
0.533 chr5H 2725723380 2725752248 28868
0.534 chr5H 3190685980 3190706636 20656
0.535 chr5H 6857469425 6857520835 51410
0.536 chr5H 3663843196 3663871987 28791
0.537 chr5H 3217603324 3217623829 20505
0.538 chr5H 4146643648 4146673052 29404
0.539 chr5H 4614099839 4614124481 24642
0.54 chr5H 1849634904 1849646215 11311
0.541 chr5H 1853851023 1853856770 5747
0.542 chr5H 1857180998 1857192723 11725
0.543 chr5H 2792074442 2792091641 17199
0.544 chr5H 1864674400 1864683133 8733
0.545 chr5H 2334252621 2334360518 107897
0.546 chr5H 1870433525 1870443513 9988
0.547 chr5H 468282593 468287773 5180
0.548 chr5H 1875047383 1875066115 18732
0.549 chr5H 938780667 938787845 7178
0.55 chr5H 1409500114 1409508781 8667
0.551 chr5H 1411725668 1411792116 66448
0.552 chr5H 471284140 471288404 4264
0.553 chr5H 943295850 943304577 8727
0.554 chr5H 944160816 944167831 7015
0.555 chr5H 472574657 472581919 7262
0.556 chr5H 946239527 946243868 4341
0.558 chr5H 3318151727 3318168986 17259
0.559 chr5H 1423816188 1423841868 25680
0.56 chr5H 1900312840 1900327579 14739
0.561 chr5H 2376840639 2376865705 25066
0.562 chr5H 951738972 951744778 5806
0.563 chr5H 476302757 476310736 7979
0.564 chr5H 1431027783 1431030962 3179
0.565 chr5H 1909169877 1909177807 7930
0.566 chr5H 1433673783 1433688339 14556
0.567 chr5H 3826101844 3826126242 24398
0.568 chr5H 478468225 478605589 137364
0.569 chr5H 4311478462 4311507392 28930
0.57 chr5H 479581181 479582615 1434
0.571 chr5H 479887863 479893963 6100
0.572 chr5H 2881624359 2881639483 15124
0.573 chr5H 3365485468 3365527792 42324
0.574 chr5H 3850332514 3850356475 23961
0.575 chr5H 963312365 963319490 7125
0.576 chr5H 1928216672 1928237323 20651
0.577 chr5H 3377713794 3377796362 82568
0.578 chr5H 1931184401 1931257645 73244
0.579 chr5H 3382506465 3382529919 23454
0.58 chr5H 1451103626 1451112879 9253
0.582 chr5H 1453233037 1453238600 5563
0.583 chr5H 2424712236 2424728804 16568
0.584 chr5H 1455864348 1455869567 5219
0.586 chr5H 1943857235 1943884317 27082
0.587 chr5H 972858492 972865461 6969
0.588 chr5H 1460077145 1460087837 10692
0.589 chr5H 1461478363 1461481536 3173
0.59 chr5H 3411316163 3411358527 42364
0.592 chr5H 1951675264 1951705323 30059
0.593 chr5H 488461982 488465721 3739
0.594 chr5H 977538650 977544217 5567
0.595 chr5H 2445556748 2445576053 19305
0.597 chr5H 489892340 489903839 11499
0.598 chr5H 490150578 490151326 748
0.599 chr5H 490462493 490467520 5027
0.6 chr5H 2944096329 2944123796 27467
0.602 chr5H 982662250 982666396 4146
0.603 chr5H 491674845 491675444 599
0.605 chr5H 2954022049 2954061974 39925
0.606 chr5H 1969980593 1969997758 17165
0.607 chr5H 1478563074 1478584695 21621
0.608 chr5H 986239469 986263221 23752
0.609 chr5H 2960946264 2960958718 12454
0.61 chr5H 2962904227 2962921097 16870
0.611 chr5H 988211380 988212111 731
0.612 chr5H 2471634975 2471654228 19253
0.613 chr5H 1484072056 1484098048 25992
0.614 chr5H 2474923037 2474933974 10937
0.615 chr5H 2971331750 2971358683 26933
0.616 chr5H 1486213382 1486224855 11473
0.617 chr5H 991625674 991637481 11807
0.618 chr5H 991971475 991978103 6628
0.619 chr5H 1489104347 1489111245 6898
0.621 chr5H 496819477 496820346 869
0.622 chr5H 994192613 994203037 10424
0.623 chr5H 994994644 995004677 10033
0.624 chr5H 497767226 497794415 27189
0.625 chr5H 497853235 497853566 331
0.627 chr5H 498531042 498537330 6288
0.628 chr5H 25933041456 25933087077 45621
0.629 chr5H 2495163903 2495187720 23817
0.631 chr5H 499628232 499633970 5738
0.633 chr5H 499924403 499927390 2987
0.634 chr5H 500269021 500271389 2368
0.635 chr5H 500496285 500497192 907
0.636 chr5H 1001405574 1001416256 10682
0.637 chr5H 1001758383 1001764734 6351
0.638 chr5H 1002396465 1002400549 4084
0.639 chr5H 2006022576 2006036109 13533
0.64 chr5H 1003708261 1003717371 9110
0.641 chr5H 1004126623 1004135341 8718
0.642 chr5H 1004587069 1004591789 4720
0.644 chr5H 502713398 502717129 3731
0.649 chr5H 503885068 503900945 15877
0.65 chr5H 504111613 504115503 3890
0.651 chr5H 2017439098 2017451294 12196
0.652 chr5H 504507732 504508604 872
0.654 chr5H 2020127483 2020135731 8248
0.655 chr5H 1515532193 1515540100 7907
0.656 chr5H 505469749 505470550 801
0.657 chr5H 2528251805 2528261371 9566
0.658 chr5H 1517417298 1517424900 7602
0.66 chr5H 1012631994 1012636250 4256
0.661 chr5H 506637288 506643864 6576
0.662 chr5H 3040676713 3040710595 33882
0.663 chr5H 1014034592 1014036371 1779
0.664 chr5H 1014219689 1014224489 4800
0.665 chr5H 507328549 507332447 3898
0.668 chr5H 508065105 508089263 24158
0.669 chr5H 508266058 508267447 1389
0.67 chr5H 2033894200 2033898319 4119
0.671 chr5H 1526113807 1526117123 3316
0.673 chr5H 1527353829 1527356455 2626
0.674 chr5H 3565920466 3565948698 28232
0.675 chr5H 2038584422 2038650716 66294
0.676 chr5H 2039141359 2039148821 7462
0.677 chr5H 2040412098 2040431931 19833
0.678 chr5H 1020480410 1020488735 8325
0.679 chr5H 2042053045 2042061524 8479
0.68 chr5H 510667407 510676676 9269
0.681 chr5H 510972550 510974357 1807
0.683 chr5H 1022860827 1022866100 5273
0.684 chr5H 511690283 511692367 2084
0.685 chr5H 1023684105 1023691673 7568
0.686 chr5H 1024252186 1024258926 6740
0.69 chr5H 1539303061 1539308049 4988
0.691 chr5H 1539796471 1539803420 6949
0.692 chr5H 1540445584 1540453610 8026
0.694 chr5H 1542073059 1542079609 6550
0.695 chr5H 3600073819 3600091726 17907
0.696 chr5H 2058296986 2058314551 17565
0.697 chr5H 1544455015 1544462823 7808
0.698 chr5H 2575107318 2575123852 16534
0.699 chr5H 1545815708 1545817629 1921
0.7 chr5H 1030891578 1030897741 6163
0.701 chr5H 515727782 515729821 2039
0.704 chr5H 2581980967 2581996497 15530
0.705 chr5H 1549867574 1549873305 5731
0.706 chr5H 516855300 516857174 1874
0.707 chr5H 517062037 517067699 5662
0.708 chr5H 1034544291 1034548055 3764
0.709 chr5H 2070195205 2070207612 12407
0.71 chr5H 4659490086 4659517892 27806
0.712 chr5H 518150631 518151504 873
0.713 chr5H 1036791355 1036794113 2758
0.715 chr5H 1037877824 1037885083 7259
0.716 chr5H 2596038057 2596082681 44624
0.717 chr5H 3635698912 3635714599 15687
0.718 chr5H 2598090373 2598277538 187165
0.719 chr5H 2599025718 2599179658 153940
0.721 chr5H 1561076453 1561086040 9587
0.722 chr5H 1561525074 1561532886 7812
0.723 chr5H 1041367864 1041376280 8416
0.724 chr5H 520880760 520881617 857
0.725 chr5H 1563585259 1563592928 7669
0.726 chr5H 1564384116 1564386766 2650
0.728 chr5H 3132603433 3132630801 27368
0.729 chr5H 2611438243 2611467892 29649
0.73 chr5H 522537591 522542248 4657
0.731 chr5H 522716229 522718054 1825
0.732 chr5H 522931609 522933146 1537
0.733 chr5H 523275516 523278640 3124
0.734 chr5H 1046733778 1046736409 2631
0.735 chr5H 523521527 523527044 5517
0.736 chr5H 1571690128 1571706399 16271
0.737 chr5H 524145721 524146517 796
0.738 chr5H 524242271 524243033 762
0.739 chr5H 524678706 524682279 3573
0.74 chr5H 524792990 524797308 4318
0.742 chr5H 525362625 525364769 2144
0.744 chr5H 525803108 525834623 31515
0.745 chr5H 2629795113 2629814275 19162
0.746 chr5H 2104717494 2104728599 11105
0.747 chr5H 1579214354 1579216452 2098
0.748 chr5H 1053150701 1053165260 14559
0.749 chr5H 2633855626 2633872598 16972
0.75 chr5H 2107786274 2107790837 4563
0.751 chr5H 1054259416 1054277005 17589
0.752 chr5H 1582174353 1582184989 10636
0.753 chr5H 527679961 527683202 3241
0.754 chr5H 1055599183 1055610142 10959
0.755 chr5H 1584098341 1584111000 12659
0.757 chr5H 1056809273 1056822272 12999
0.759 chr5H 528772433 528773576 1143
0.76 chr5H 1586856705 1586868806 12101
0.761 chr5H 529069182 529083899 14717
0.763 chr5H 2117850236 2117928320 78084
0.764 chr5H 3177847863 3177859481 11618
0.765 chr5H 2119384304 2119394379 10075
0.767 chr5H 1060516293 1060524946 8653
0.768 chr5H 1060614478 1060618307 3829
0.769 chr5H 530546055 530546449 394
0.77 chr5H 1061316360 1061329838 13478
0.771 chr5H 530925710 530928618 2908
0.772 chr5H 531075526 531079087 3561
0.773 chr5H 1062524131 1062531239 7108
0.774 chr5H 531383654 531388960 5306
0.776 chr5H 531834924 531933767 98843
0.778 chr5H 3192650876 3192708033 57157
0.779 chr5H 1064597113 1064598966 1853
0.78 chr5H 1597521339 1597538408 17069
0.781 chr5H 2130552292 2130560204 7912
0.782 chr5H 1598401429 1598409575 8146
0.783 chr5H 1066048321 1066063561 15240
0.784 chr5H 1066391409 1066403128 11719
0.785 chr5H 3733343669 3733352200 8531
0.786 chr5H 1600373879 1600381144 7265
0.787 chr5H 1067398784 1067400513 1729
0.788 chr5H 2135461361 2135465768 4407
0.789 chr5H 2136014986 2136024980 9994
0.79 chr5H 1068239785 1068246307 6522
0.791 chr5H 1602990491 1602995847 5356
0.793 chr5H 2138924258 2138936961 12703
0.794 chr5H 534911829 534914475 2646
0.795 chr5H 2675189420 2675212627 23207
0.796 chr5H 4281574244 4281593165 18921
0.797 chr5H 3212110697 3212121826 11129
0.798 chr5H 2677347957 2677363256 15299
0.8 chr5H 2143329109 2143340386 11277
0.801 chr5H 1072091279 1072094877 3598
0.803 chr5H 3217975790 3217983339 7549
0.804 chr5H 2145972874 2145987112 14238
0.805 chr5H 536569733 536569987 254
0.806 chr5H 1073635182 1073637957 2775
0.807 chr5H 1073854326 1073858186 3860
0.808 chr5H 537103867 537105419 1552
0.809 chr5H 537272855 537297900 25045
0.81 chr5H 1074930956 1074948755 17799
0.812 chr5H 537721170 537726650 5480
0.813 chr5H 4841400219 4841424798 24579
0.814 chr5H 538033466 538037600 4134
0.815 chr5H 2153113424 2153123521 10097
0.816 chr5H 1076880092 1076888388 8296
0.817 chr5H 1077191928 1077198193 6265
0.819 chr5H 538846239 538855369 9130
0.82 chr5H 539014598 539018210 3612
0.821 chr5H 1078346128 1078357414 11286
0.822 chr5H 1078699774 1078702455 2681
0.823 chr5H 539453177 539454226 1049
0.825 chr5H 539862378 539866899 4521
0.827 chr5H 2700603636 2700617916 14280
0.828 chr5H 1080572227 1080574918 2691
0.829 chr5H 1621328289 1621337714 9425
0.83 chr5H 4324593823 4324613104 19281
0.831 chr5H 1081469659 1081474531 4872
0.832 chr5H 2163637827 2163660548 22721
0.833 chr5H 541026813 541028830 2017
0.834 chr5H 3788444740 3788462780 18040
0.835 chr5H 1082763562 1082767819 4257
0.836 chr5H 541554918 541559770 4852
0.837 chr5H 1083397199 1083404935 7736
0.838 chr5H 2167354479 2167360588 6109
0.839 chr5H 1626004542 1626007561 3019
0.84 chr5H 1084279778 1084285846 6068
0.842 chr5H 542493767 542499764 5997
0.843 chr5H 2170604629 2170657527 52898
0.844 chr5H 1085478499 1085484240 5741
0.845 chr5H 1085963231 1085976061 12830
0.847 chr5H 2716095188 2716100708 5520
0.848 chr5H 1086772013 1086773762 1749
0.85 chr5H 543719541 543720769 1228
0.851 chr5H 543815602 543832124 16522
0.854 chr5H 544244132 544247241 3109
0.855 chr5H 544335648 544337808 2160
0.856 chr5H 1088918239 1088920759 2520
0.857 chr5H 1633891060 1633960841 69781
0.858 chr5H 544676319 544678317 1998
0.859 chr5H 2724104563 2724124485 19922
0.86 chr5H 1634958974 1634970370 11396
0.861 chr5H 1635286156 1635288216 2060
0.862 chr5H 1090574956 1090579329 4373
0.864 chr5H 1636318902 1636329369 10467
0.865 chr5H 1091146557 1091149328 2771
0.866 chr5H 1091423602 1091424851 1249
0.868 chr5H 2729955817 2729992745 36928
0.869 chr5H 1092235791 1092244387 8596
0.87 chr5H 546258332 546260686 2354
0.871 chr5H 546377702 546378333 631
0.872 chr5H 1639513898 1639519027 5129
0.873 chr5H 1093234866 1093239326 4460
0.874 chr5H 546789373 546796213 6840
0.875 chr5H 1640511357 1640534112 22755
0.876 chr5H 1093904692 1093907848 3156
0.877 chr5H 2188503901 2188510650 6749
0.878 chr5H 2189021937 2189037812 15875
0.879 chr5H 3284442618 3284486518 43900
0.88 chr5H 2189992398 2190009675 17277
0.881 chr5H 1642872995 1642879138 6143
0.882 chr5H 1643456772 1643466620 9848
0.883 chr5H 1643652556 1643657722 5166
0.888 chr5H 548571036 548594680 23644
0.889 chr5H 1097409861 1097415458 5597
0.89 chr5H 1097607838 1097610724 2886
0.891 chr5H 548944998 549006264 61266
0.893 chr5H 549148815 549153854 5039
0.894 chr5H 549259291 549262072 2781
0.895 chr5H 1648293811 1648304882 11071
0.896 chr5H 3846815114 3846842839 27725
0.897 chr5H 1099319950 1099325678 5728
0.899 chr5H 1649719100 1649727218 8118
0.902 chr5H 1100578275 1100596517 18242
0.903 chr5H 550374763 550376866 2103
0.906 chr5H 550826086 550831318 5232
0.908 chr5H 551053196 551057389 4193
0.909 chr5H 1653445441 1653457855 12414
0.91 chr5H 551250147 551252107 1960
0.911 chr5H 1654308240 1654316791 8551
0.912 chr5H 1103028369 1103033167 4798
0.913 chr5H 1103401072 1103405714 4642
0.914 chr5H 2207232314 2207258681 26367
0.915 chr5H 2759506396 2759517846 11450
0.916 chr5H 1103998555 1104001221 2666
0.917 chr5H 552164671 552167322 2651
0.918 chr5H 552232630 552234790 2160
0.92 chr5H 2210074591 2210101762 27171
0.922 chr5H 1105445175 1105459191 14016
0.923 chr5H 1105807777 1105817671 9894
0.924 chr5H 3317699845 3317728653 28808
0.925 chr5H 2212245859 2212249484 3625
0.926 chr5H 2766026702 2766044065 17363
0.927 chr5H 553280178 553295755 15577
0.928 chr5H 553411971 553422020 10049
0.929 chr5H 6088830423 6088854929 24506
0.93 chr5H 553639844 553654837 14993
0.931 chr5H 1661390163 1661392641 2478
0.933 chr5H 2216127016 2216137761 10745
0.934 chr5H 1108279274 1108309168 29894
0.935 chr5H 2216994406 2217004561 10155
0.936 chr5H 4434711511 4434857260 145749
0.937 chr5H 4990056104 4990099576 43472
0.939 chr5H 4992336478 4992363749 27271
0.94 chr5H 1109596458 1109600576 4118
0.941 chr5H 2774441750 2774472260 30510
0.943 chr5H 1665357218 1665369296 12078
0.945 chr5H 1110773467 1110784777 11310
0.946 chr5H 1666334471 1666338300 3829
0.947 chr5H 555528232 555530683 2451
0.948 chr5H 1111374454 1111385051 10597
0.949 chr5H 1667441478 1667453916 12438
0.95 chr5H 555846348 555849363 3015
0.951 chr5H 2224122488 2224124904 2416
0.952 chr5H 1668286333 1668294666 8333
0.953 chr5H 1112362474 1112362903 429
0.954 chr5H 3894167348 3894182940 15592
0.955 chr5H 2225756021 2225775879 19858
0.957 chr5H 4453135979 4453142726 6747
0.958 chr5H 2227052651 2227063995 11344
0.959 chr5H 1113712863 1113714324 1461
0.96 chr5H 1670862993 1670908002 45009
0.961 chr5H 557077785 557083245 5460
0.962 chr5H 557145143 557147352 2209
0.963 chr5H 557242626 557244268 1642
0.965 chr5H 1114991065 1114999153 8088
0.966 chr5H 1672767243 1672773590 6347
0.967 chr5H 1115312018 1115316689 4671
0.968 chr5H 2788890468 2788910285 19817
0.969 chr5H 3347404478 3347421315 16837
0.97 chr5H 558056442 558197742 141300
0.971 chr5H 558186148 558188278 2130
0.973 chr5H 558346798 558349735 2937
0.974 chr5H 2233912777 2233919640 6863
0.975 chr5H 558583491 558586774 3283
0.976 chr5H 1676112684 1676132040 19356
0.977 chr5H 2235192384 2235334540 142156
0.978 chr5H 1676670806 1676704184 33378
0.98 chr5H 2795534634 2795547115 12481
0.981 chr5H 1118386494 1118395924 9430
0.982 chr5H 1118681849 1118684906 3057
0.983 chr5H 2237908490 2237921393 12903
0.984 chr5H 559590420 559595095 4675
0.985 chr5H 1119360487 1119362366 1879
0.988 chr5H 559980210 559981039 829
0.99 chr5H 560195525 560196810 1285
0.991 chr5H 560349193 560349933 740
0.992 chr5H 560426644 560427915 1271
0.993 chr5H 2802896059 2802901788 5729
0.994 chr5H 560731226 560732948 1722
0.997 chr5H 1121980495 1121982787 2292
1.002 chr5H 2807931607 2807942462 10855
1.003 chr5H 1685026721 1685036244 9523
1.004 chr5H 1123533213 1123540509 7296
1.005 chr5H 2247681754 2247694533 12779
1.006 chr5H 562043233 562050965 7732
1.007 chr5H 2248487171 2248504872 17701
1.008 chr5H 3373596771 3373619045 22274
1.011 chr5H 1687849354 1687861909 12555
1.012 chr5H 562729113 562732694 3581
1.013 chr5H 1688384677 1688391284 6607
1.014 chr5H 562934362 562936766 2404
1.017 chr5H 1689878556 1689892460 13904
1.019 chr5H 2253803482 2253817867 14385
1.02 chr5H 1127164454 1127171028 6574
1.021 chr5H 2818534208 2818550640 16432
1.022 chr5H 563781069 563783832 2763
1.023 chr5H 3383630820 3383653180 22360
1.024 chr5H 1128053402 1128056558 3156
1.026 chr5H 564276609 564276932 323
1.027 chr5H 1128798404 1128803607 5203
1.028 chr5H 564456264 564457972 1708
1.029 chr5H 564627384 564628174 790
1.031 chr5H 564845583 564848348 2765
1.032 chr5H 1694769865 1694776644 6779
1.034 chr5H 1695433413 1695442990 9577
1.035 chr5H 1130545861 1130553507 7646
1.036 chr5H 1130851197 1130864013 12816
1.037 chr5H 565582476 565586017 3541
1.039 chr5H 2828910228 2829004812 94584
1.04 chr5H 565886213 565891313 5100
1.041 chr5H 1697855372 1697878556 23184
1.042 chr5H 3396741894 3396772494 30600
1.043 chr5H 566226818 566231167 4349
1.044 chr5H 566375705 566375983 278
1.045 chr5H 566530033 566531521 1488
1.047 chr5H 566781145 566866013 84868
1.048 chr5H 566868883 566869947 1064
1.049 chr5H 567017620 567267577 249957
1.05 chr5H 1701162489 1701174369 11880
1.051 chr5H 2269001364 2269008656 7292
1.053 chr5H 2269644527 2269662037 17510
1.054 chr5H 567545655 567547121 1466
1.055 chr5H 2270692089 2270702085 9996
1.056 chr5H 567860537 567861989 1452
1.057 chr5H 1135773089 1135781859 8770
1.058 chr5H 2840197439 2840212906 15467
1.059 chr5H 568196281 568199026 2745
1.06 chr5H 2273279872 2273292079 12207
1.061 chr5H 1136876291 1136886192 9901
1.062 chr5H 2274242794 2274250318 7524
1.063 chr5H 1137285698 1137287902 2204
1.064 chr5H 568797350 568802915 5565
1.065 chr5H 1137820462 1137825686 5224
1.066 chr5H 1138114583 1138124179 9596
1.067 chr5H 1707675179 1707680891 5712
1.068 chr5H 2277169183 2277190569 21386
1.069 chr5H 569491226 569493946 2720
1.07 chr5H 1708674861 1708685455 10594
1.071 chr5H 1709101431 1709104968 3537
